index,latency_ns,revision,revision_present,output_probe
0,16984557,1005,True,0.1246703639626503
1,17333383,1006,True,0.1246703639626503
2,16984072,1007,True,0.1246703639626503
3,17287875,1008,True,0.1246703639626503
4,16989835,1009,True,0.1246703639626503
5,17287069,1010,True,0.1246703639626503
6,16974628,1011,True,0.1246703639626503
7,16988442,1012,True,0.1246703639626503
8,17349243,1013,True,0.1246703639626503
9,16978133,1014,True,0.1246703639626503
10,17320473,1015,True,0.1246703639626503
11,16975145,1016,True,0.1246703639626503
12,17340772,1017,True,0.1246703639626503
13,16995467,1018,True,0.1246703639626503
14,16988081,1019,True,0.1246703639626503
15,17337195,1020,True,0.1246703639626503
16,16894147,1021,True,0.1246703639626503
17,16716971,1022,True,0.1246703639626503
18,16404654,1023,True,0.1246703639626503
19,16401799,1024,True,0.1246703639626503
20,16728724,1025,True,0.1246703639626503
21,16401502,1026,True,0.1246703639626503
22,16685605,1027,True,0.1246703639626503
23,16397509,1028,True,0.1246703639626503
24,16722326,1029,True,0.1246703639626503
25,16393613,1030,True,0.1246703639626503
26,16401083,1031,True,0.1246703639626503
27,16692599,1032,True,0.1246703639626503
28,16373117,1033,True,0.1246703639626503
29,16330528,1034,True,0.1246703639626503
