index,latency_ns,revision,revision_present,output_probe
0,16987047,1005,True,0.1246703639626503
1,16976234,1006,True,0.1246703639626503
2,17286547,1007,True,0.1246703639626503
3,16980916,1008,True,0.1246703639626503
4,17278747,1009,True,0.1246703639626503
5,16981637,1010,True,0.1246703639626503
6,17339850,1011,True,0.1246703639626503
7,16975912,1012,True,0.1246703639626503
8,16987032,1013,True,0.1246703639626503
9,17317517,1014,True,0.1246703639626503
10,16979123,1015,True,0.1246703639626503
11,16750265,1016,True,0.1246703639626503
12,16413692,1017,True,0.1246703639626503
13,16410133,1018,True,0.1246703639626503
14,16706610,1019,True,0.1246703639626503
15,16402091,1020,True,0.1246703639626503
16,16714451,1021,True,0.1246703639626503
17,16406770,1022,True,0.1246703639626503
18,16419475,1023,True,0.1246703639626503
19,16742016,1024,True,0.1246703639626503
20,16416812,1025,True,0.1246703639626503
21,16731875,1026,True,0.1246703639626503
22,16412063,1027,True,0.1246703639626503
23,16723757,1028,True,0.1246703639626503
24,16385523,1029,True,0.1246703639626503
25,16116966,1030,True,0.1246703639626503
26,16427290,1031,True,0.1246703639626503
27,16120824,1032,True,0.1246703639626503
28,16402517,1033,True,0.1246703639626503
29,16117454,1034,True,0.1246703639626503
30,16119851,1035,True,0.1246703639626503
31,17011247,1036,True,0.1246703639626503
32,16117949,1037,True,0.1246703639626503
33,16399071,1038,True,0.1246703639626503
34,16111872,1039,True,0.1246703639626503
35,16398474,1040,True,0.1246703639626503
36,16126288,1041,True,0.1246703639626503
37,16125243,1042,True,0.1246703639626503
38,16518078,1043,True,0.1246703639626503
39,16124225,1044,True,0.1246703639626503
40,16115694,1045,True,0.1246703639626503
41,16438247,1046,True,0.1246703639626503
42,16110592,1047,True,0.1246703639626503
43,16477792,1048,True,0.1246703639626503
44,16115670,1049,True,0.1246703639626503
45,16108584,1050,True,0.1246703639626503
46,16446144,1051,True,0.1246703639626503
47,16111307,1052,True,0.1246703639626503
48,16433138,1053,True,0.1246703639626503
49,16112108,1054,True,0.1246703639626503
50,16491003,1055,True,0.1246703639626503
51,16110872,1056,True,0.1246703639626503
52,16117192,1057,True,0.1246703639626503
53,16430630,1058,True,0.1246703639626503
54,16124273,1059,True,0.1246703639626503
55,16401375,1060,True,0.1246703639626503
56,16111543,1061,True,0.1246703639626503
57,16104830,1062,True,0.1246703639626503
58,16517757,1063,True,0.1246703639626503
59,16113710,1064,True,0.1246703639626503
60,16110758,1065,True,0.1246703639626503
61,16454362,1066,True,0.1246703639626503
62,16409655,1067,True,0.1246703639626503
63,16115799,1068,True,0.1246703639626503
64,16126661,1069,True,0.1246703639626503
65,16485282,1070,True,0.1246703639626503
66,16111159,1071,True,0.1246703639626503
67,16119503,1072,True,0.1246703639626503
68,16410360,1073,True,0.1246703639626503
69,16111466,1074,True,0.1246703639626503
70,16492544,1075,True,0.1246703639626503
71,16111076,1076,True,0.1246703639626503
72,16116437,1077,True,0.1246703639626503
73,16392440,1078,True,0.1246703639626503
74,16116387,1079,True,0.1246703639626503
75,16441355,1080,True,0.1246703639626503
76,16123991,1081,True,0.1246703639626503
77,16409553,1082,True,0.1246703639626503
78,16117594,1083,True,0.1246703639626503
79,16119848,1084,True,0.1246703639626503
80,16510490,1085,True,0.1246703639626503
81,16114625,1086,True,0.1246703639626503
82,16395929,1087,True,0.1246703639626503
83,16125392,1088,True,0.1246703639626503
84,16117364,1089,True,0.1246703639626503
85,16481211,1090,True,0.1246703639626503
86,16112168,1091,True,0.1246703639626503
87,16513200,1092,True,0.1246703639626503
88,16108671,1093,True,0.1246703639626503
89,16121832,1094,True,0.1246703639626503
90,16450856,1095,True,0.1246703639626503
91,16115051,1096,True,0.1246703639626503
92,16502181,1097,True,0.1246703639626503
93,16482825,1098,True,0.1246703639626503
94,16118733,1099,True,0.1246703639626503
95,16447132,1100,True,0.1246703639626503
96,16119046,1101,True,0.1246703639626503
97,16399138,1102,True,0.1246703639626503
98,16133305,1103,True,0.1246703639626503
99,16119799,1104,True,0.1246703639626503
