index,latency_ns,revision,revision_present,output_probe
0,16969294,1010,True,0.1246703639626503
1,17334422,1011,True,0.1246703639626503
2,16969437,1012,True,0.1246703639626503
3,17336648,1013,True,0.1246703639626503
4,16972869,1014,True,0.1246703639626503
5,17263889,1015,True,0.1246703639626503
6,16963031,1016,True,0.1246703639626503
7,16779526,1017,True,0.1246703639626503
8,16751461,1018,True,0.1246703639626503
9,16398506,1019,True,0.1246703639626503
10,16681181,1020,True,0.1246703639626503
11,16391737,1021,True,0.1246703639626503
12,16391596,1022,True,0.1246703639626503
13,16748443,1023,True,0.1246703639626503
14,16397291,1024,True,0.1246703639626503
15,16751807,1025,True,0.1246703639626503
16,16393503,1026,True,0.1246703639626503
17,16699186,1027,True,0.1246703639626503
18,16393855,1028,True,0.1246703639626503
19,16300882,1029,True,0.1246703639626503
20,16383869,1030,True,0.1246703639626503
21,16095938,1031,True,0.1246703639626503
22,16987716,1032,True,0.1246703639626503
23,16096231,1033,True,0.1246703639626503
24,16114132,1034,True,0.1246703639626503
25,16493161,1035,True,0.1246703639626503
26,16092566,1036,True,0.1246703639626503
27,16506547,1037,True,0.1246703639626503
28,16102141,1038,True,0.1246703639626503
29,16087677,1039,True,0.1246703639626503
30,16442002,1040,True,0.1246703639626503
31,16090702,1041,True,0.1246703639626503
32,16477992,1042,True,0.1246703639626503
33,16094538,1043,True,0.1246703639626503
34,16100356,1044,True,0.1246703639626503
35,16417356,1045,True,0.1246703639626503
36,16109801,1046,True,0.1246703639626503
37,16466720,1047,True,0.1246703639626503
38,16103990,1048,True,0.1246703639626503
39,16089792,1049,True,0.1246703639626503
40,16404843,1050,True,0.1246703639626503
41,16091558,1051,True,0.1246703639626503
42,16387930,1052,True,0.1246703639626503
43,16090718,1053,True,0.1246703639626503
44,16376956,1054,True,0.1246703639626503
45,16105590,1055,True,0.1246703639626503
46,16099419,1056,True,0.1246703639626503
47,16484151,1057,True,0.1246703639626503
48,16098070,1058,True,0.1246703639626503
49,16085891,1059,True,0.1246703639626503
50,16439957,1060,True,0.1246703639626503
51,16089497,1061,True,0.1246703639626503
52,16463180,1062,True,0.1246703639626503
53,16091273,1063,True,0.1246703639626503
54,16094585,1064,True,0.1246703639626503
55,16413032,1065,True,0.1246703639626503
56,16088217,1066,True,0.1246703639626503
57,16413086,1067,True,0.1246703639626503
58,16092103,1068,True,0.1246703639626503
59,16481123,1069,True,0.1246703639626503
60,16095622,1070,True,0.1246703639626503
61,16096888,1071,True,0.1246703639626503
62,16380904,1072,True,0.1246703639626503
63,16092289,1073,True,0.1246703639626503
64,16374737,1074,True,0.1246703639626503
65,16102237,1075,True,0.1246703639626503
66,16024851,1076,True,0.1246703639626503
67,16272707,1077,True,0.1246703639626503
68,15993017,1078,True,0.1246703639626503
69,16282739,1079,True,0.1246703639626503
70,15978173,1080,True,0.1246703639626503
71,15984744,1081,True,0.1246703639626503
72,16310839,1082,True,0.1246703639626503
73,15989745,1083,True,0.1246703639626503
74,16305416,1084,True,0.1246703639626503
75,15978018,1085,True,0.1246703639626503
76,15975728,1086,True,0.1246703639626503
77,16310414,1087,True,0.1246703639626503
78,15982809,1088,True,0.1246703639626503
79,16271667,1089,True,0.1246703639626503
80,15981623,1090,True,0.1246703639626503
81,16259014,1091,True,0.1246703639626503
82,15968437,1092,True,0.1246703639626503
83,15993639,1093,True,0.1246703639626503
84,16603617,1094,True,0.1246703639626503
85,15998144,1095,True,0.1246703639626503
86,15976219,1096,True,0.1246703639626503
87,16316337,1097,True,0.1246703639626503
88,15984709,1098,True,0.1246703639626503
89,16267152,1099,True,0.1246703639626503
90,15997593,1100,True,0.1246703639626503
91,15985488,1101,True,0.1246703639626503
92,16308327,1102,True,0.1246703639626503
93,15987884,1103,True,0.1246703639626503
94,16297276,1104,True,0.1246703639626503
95,15981825,1105,True,0.1246703639626503
96,16284465,1106,True,0.1246703639626503
97,15986421,1107,True,0.1246703639626503
98,15983117,1108,True,0.1246703639626503
99,16324765,1109,True,0.1246703639626503
