index,latency_ns,revision,revision_present,output_probe
0,48675179,1005,True,-0.24028226733207703
1,48291206,1006,True,-0.24028226733207703
2,48135013,1007,True,-0.24028226733207703
3,46469035,1008,True,-0.24028226733207703
4,46439715,1009,True,-0.24028226733207703
5,46497104,1010,True,-0.24028226733207703
6,46488809,1011,True,-0.24028226733207703
7,46477849,1012,True,-0.24028226733207703
8,45308699,1013,True,-0.24028226733207703
9,45304338,1014,True,-0.24028226733207703
10,45329488,1015,True,-0.24028226733207703
11,45343705,1016,True,-0.24028226733207703
12,45380363,1017,True,-0.24028226733207703
13,45705424,1018,True,-0.24028226733207703
14,45315372,1019,True,-0.24028226733207703
15,45341140,1020,True,-0.24028226733207703
16,45292777,1021,True,-0.24028226733207703
17,45314163,1022,True,-0.24028226733207703
18,45299294,1023,True,-0.24028226733207703
19,45306783,1024,True,-0.24028226733207703
20,45385074,1025,True,-0.24028226733207703
21,45355835,1026,True,-0.24028226733207703
22,45677449,1027,True,-0.24028226733207703
23,45321597,1028,True,-0.24028226733207703
24,45789115,1029,True,-0.24028226733207703
25,45299378,1030,True,-0.24028226733207703
26,45300171,1031,True,-0.24028226733207703
27,45282533,1032,True,-0.24028226733207703
28,45717917,1033,True,-0.24028226733207703
29,45344999,1034,True,-0.24028226733207703
