index,latency_ns,revision,revision_present,output_probe
0,16975896,1005,True,0.12306581437587738
1,17333616,1006,True,0.12306581437587738
2,16964885,1007,True,0.12306581437587738
3,17257901,1008,True,0.12306581437587738
4,16965652,1009,True,0.12306581437587738
5,16961027,1010,True,0.12306581437587738
6,17334076,1011,True,0.12306581437587738
7,16980717,1012,True,0.12306581437587738
8,17334980,1013,True,0.12306581437587738
9,16966626,1014,True,0.12306581437587738
10,17324443,1015,True,0.12306581437587738
11,16393397,1016,True,0.12306581437587738
12,16386354,1017,True,0.12306581437587738
13,16701803,1018,True,0.12306581437587738
14,16378194,1019,True,0.12306581437587738
15,16669265,1020,True,0.12306581437587738
16,16385906,1021,True,0.12306581437587738
17,16702804,1022,True,0.12306581437587738
18,16378208,1023,True,0.12306581437587738
19,16385965,1024,True,0.12306581437587738
20,16709759,1025,True,0.12306581437587738
21,16371529,1026,True,0.12306581437587738
22,16668659,1027,True,0.12306581437587738
23,16394188,1028,True,0.12306581437587738
24,16299600,1029,True,0.12306581437587738
25,16382259,1030,True,0.12306581437587738
26,16019658,1031,True,0.12306581437587738
27,16304459,1032,True,0.12306581437587738
28,16023709,1033,True,0.12306581437587738
29,16025313,1034,True,0.12306581437587738
