index,latency_ns,revision,revision_present,output_probe
0,17771685,1005,True,0.12965597212314606
1,17277645,1006,True,0.12965597212314606
2,16974133,1007,True,0.12965597212314606
3,16980116,1008,True,0.12965597212314606
4,17329556,1009,True,0.12965597212314606
5,16969101,1010,True,0.12965597212314606
6,17271044,1011,True,0.12965597212314606
7,16972478,1012,True,0.12965597212314606
8,16970575,1013,True,0.12965597212314606
9,17316452,1014,True,0.12965597212314606
10,16970849,1015,True,0.12965597212314606
11,17316791,1016,True,0.12965597212314606
12,16961592,1017,True,0.12965597212314606
13,16970976,1018,True,0.12965597212314606
14,17338159,1019,True,0.12965597212314606
15,16392429,1020,True,0.12965597212314606
16,16665872,1021,True,0.12965597212314606
17,16382212,1022,True,0.12965597212314606
18,16729119,1023,True,0.12965597212314606
19,16375650,1024,True,0.12965597212314606
20,16666212,1025,True,0.12965597212314606
21,16380105,1026,True,0.12965597212314606
22,16383621,1027,True,0.12965597212314606
23,16712810,1028,True,0.12965597212314606
24,16385950,1029,True,0.12965597212314606
25,16668686,1030,True,0.12965597212314606
26,16383127,1031,True,0.12965597212314606
27,16026968,1032,True,0.12965597212314606
28,16361214,1033,True,0.12965597212314606
29,16010487,1034,True,0.12965597212314606
