index,latency_ns,revision,revision_present,output_probe
0,48025331,1005,True,-0.23716722428798676
1,46858867,1006,True,-0.23716722428798676
2,46382296,1007,True,-0.23716722428798676
3,46441827,1008,True,-0.23716722428798676
4,46373273,1009,True,-0.23716722428798676
5,45407860,1010,True,-0.23716722428798676
6,45200494,1011,True,-0.23716722428798676
7,45195029,1012,True,-0.23716722428798676
8,45227410,1013,True,-0.23716722428798676
9,45532815,1014,True,-0.23716722428798676
10,45272431,1015,True,-0.23716722428798676
11,45298040,1016,True,-0.23716722428798676
12,45246050,1017,True,-0.23716722428798676
13,45270100,1018,True,-0.23716722428798676
14,45244439,1019,True,-0.23716722428798676
15,45576422,1020,True,-0.23716722428798676
16,45269976,1021,True,-0.23716722428798676
17,45814306,1022,True,-0.23716722428798676
18,45295526,1023,True,-0.23716722428798676
19,45295700,1024,True,-0.23716722428798676
20,45259782,1025,True,-0.23716722428798676
21,45249823,1026,True,-0.23716722428798676
22,45355297,1027,True,-0.23716722428798676
23,45317615,1028,True,-0.23716722428798676
24,45619925,1029,True,-0.23716722428798676
25,45278367,1030,True,-0.23716722428798676
26,45281370,1031,True,-0.23716722428798676
27,45240295,1032,True,-0.23716722428798676
28,45256162,1033,True,-0.23716722428798676
29,45223920,1034,True,-0.23716722428798676
